"","text","likes","retweets","timestamp","id"
"2103","Fear never builds the future — hope does. https://t.co/V0jCGRBBG7",25121,6281,2020-09-01 01:00:00,1300599253207785472
"2104","I urge President Trump to join me in saying that while peaceful protest is an important right — violence is wrong. Period.

If he can’t say that, then he is unfit to be President. https://t.co/W4sjpF0Z3V",52186,10914,2020-09-01 01:20:00,1300604392148733952
"2105","Tonight, President Trump declined to rebuke violence.

He wouldn’t even repudiate one of his supporters who is charged with murder.

He is too weak, too scared of the hatred he has stirred to put an end to it.",133763,28020,2020-09-01 01:20:00,1300604391234379776
"2106","President Shri Pranab Mukherjee was a devout public servant who believed deeply in the importance of our two nations tackling global challenges together. Jill and I are saddened to hear of his passing — our prayers go out to his loved ones and the Indian people. https://t.co/SJfaDEKjGi",17241,2676,2020-09-01 01:30:00,1300606801356959744
"2107","Today’s press conference made it clear: we are all less safe because Donald Trump has failed at his job.

We need a President who will stop violence — not incite it. https://t.co/AhGNZCDQkr",44811,14118,2020-09-01 01:40:00,1300609317872295936
"2108","Across the country, people rely on public transportation to get to work, see loved ones, and access essential services. But that's all under threat because Republicans refuse to do their jobs.

Congress must act now to save public transit.",48413,9803,2020-09-01 14:34:00,1300804101677015040
"2109","Our nation is at an inflection point. @KamalaHarris and I sat down to discuss what brought us to this moment — and how we move forward and build back better than before. Tune in to watch: https://t.co/PlmeffTySN",13088,3995,2020-09-01 15:03:00,1300811647200579584
"2110","We need a president who will lower the temperature and bring the country together — not one who raises it and tears us further apart. https://t.co/e6aFLx9iqU",48046,9852,2020-09-01 17:08:00,1300842856974819328
"2111",".@DrBiden and I send our best wishes to members of the Jain faith concluding the holy observance of Paryushan and Das Lakshan. May we all find peace and reconciliation in our lives. Michhami Dukkaddam and Kshamavani!",47299,6739,2020-09-01 18:48:00,1300868022740156416
"2112","Together, we’re going to build back better than before and set our nation on a new path. https://t.co/OQHsy12ODf",35000,6928,2020-09-01 20:21:00,1300891426876612608
"2113","If I’m elected president, I promise you that America will be better prepared to deal with any threats that come our way.

That starts with restoring the PREDICT program that President Trump ended. https://t.co/7jDkOaLc8P",63540,13459,2020-09-01 22:14:00,1300919864295436288
"2114","For far too long, discriminatory policies like redlining have kept Black Americans from having the same opportunities as white Americans.

That’s got to change: https://t.co/ycM5gKCGyV https://t.co/mmb0u5kqZq",23066,7166,2020-09-01 23:34:00,1300939997059493888
"2115","Donald Trump is determined to instill fear and divide us, but what he doesn't understand is that fear never builds the future — hope does. https://t.co/3DFE6R6CWQ",38023,10868,2020-09-02 14:20:00,1301162966255980544
"2116","Last month we raised $364.5 million — 95% of the donations from grassroots supporters like you and the majority online.

Working people are powering our campaign — and I’m grateful.

We’ve got a long way to go to close the fundraising gap and win — but we can do it. Together.",58828,11476,2020-09-02 15:52:00,1301186118621290496
"2117","This campaign is powered by grassroots supporters like you — and every dollar counts to close the fundraising gap with the Trump campaign. $5, $10, $15, whatever you can, chip in today: https://t.co/pHQWesk2AR",6235,1408,2020-09-02 16:04:00,1301189337850277888
"2118","President Trump has failed to address COVID-19 — and now our students and educators are paying the price. Tune in as I discuss my plan to safely and effectively reopen schools: https://t.co/ntofl4zV7v",13434,3978,2020-09-02 17:20:00,1301208423036407808
"2119","We all want students back in the classroom, but President Trump hasn't done the work to make sure schools can reopen safely and effectively.

@KamalaHarris and I will be ready on day 1 with a roadmap for reopening. https://t.co/yJswM3PliF",19804,5021,2020-09-02 18:04:00,1301219337865433088
"2120","Donald Trump and Betsy DeVos are the worst possible people to lead our nation’s schools through this pandemic.",281623,40577,2020-09-02 19:15:00,1301237205617135616
"2121","We’re just over two months from Election Day. But in many states, you don’t have to wait until November to make your voice heard.

Head to https://t.co/Hy8C4mIL2M and make a plan to vote early today.",20985,6670,2020-09-02 21:15:00,1301267404253786112
"2122","If we give Donald Trump another four years in the White House, our planet may never recover. https://t.co/LmOUXuBqPQ",78034,17347,2020-09-02 22:25:00,1301285020448034816
"2123","They're rooting for chaos and violence because they think it helps them win a second term.

Now ask yourself, is that really who you think should be running the country? https://t.co/rXf0O5u0WC",45915,17305,2020-09-02 23:35:00,1301302636881342464
"2124","I’ve released 21 years of my tax returns. 

What are you hiding, @realDonaldTrump? https://t.co/aQs6Hlox0P",263960,54944,2020-09-03 00:30:00,1301316478889680896
"2125","Time and time again, President Trump has refused to stand up to Putin. His silence on the poisoning of Mr. Navalny is just the latest example.

As president, I'll do what Trump won't: hold the Putin regime accountable for its crimes. https://t.co/z11YyV6lq0",36412,9821,2020-09-03 00:55:00,1301322769045557248
"2126","I've always believed we're at our best when we act as one America. It's time for us to come together, propel our nation across this turbulent threshold, and build a better future for all.",76220,12951,2020-09-03 15:02:00,1301535924111761408
"2127","Right now, classrooms should be humming with excitement for a new year and students’ hopes for their futures.

Instead, many are silent and empty because President Trump didn’t do his job.

America’s families are paying the price for his failures.",79510,16093,2020-09-03 16:38:00,1301560082933530624
"2128","It’s time we come together as a nation to heal and address the challenges we face. Tune in to our community conversation in Kenosha, Wisconsin: https://t.co/5Vda70tPCu",15355,4320,2020-09-03 18:53:00,1301594146390466560
"2129","We need a president who will work to lower the temperature — not raise it. A president who will bring people together and find solutions to the challenges we face.

That's what I went to Kenosha to do today, and it's what I'll do every day in the White House. https://t.co/dNenwVZjUg",46295,8716,2020-09-03 21:48:00,1301638096992206848
"2130","This is our moment to root out systemic racism and ensure justice finally rings out for all in America. https://t.co/mXzAZ9VZfR",20431,6340,2020-09-03 23:07:00,1301657977821241344
"2131","Folks, today marks two months until Election Day. That means we have just two months to do everything we can to beat Donald Trump and restore the soul of this nation.

Chip in to help us win in November: https://t.co/UjC7yoIpU4",12026,3050,2020-09-03 23:40:00,1301666282589347840
"2132","The President has a duty to set an example. https://t.co/9bkSknbOds https://t.co/OwiCo345Ph",42700,7481,2020-09-04 00:24:00,1301677355526770688
"2133","In 2016, President Trump promised to reduce the trade deficit and said: ""You will see a drop like you've never seen before.""

The reality? It's the highest it's been in 12 years.

American workers can't afford another four years of his failed leadership. https://t.co/3CGY4Hym8o",36276,11133,2020-09-04 01:00:00,1301686419421888512
"2134","Here’s my promise to you: If I have the honor of serving as the next commander in chief, I will ensure that our American heroes know that I will have their back and honor their sacrifice. Always. https://t.co/wMFHHscD51",158724,34771,2020-09-04 01:46:00,1301697991481458688
"2135","Mr. President, if you don’t respect our troops, you can’t lead them. https://t.co/hcX9hGgdm5",262365,91409,2020-09-04 16:04:00,1301913914922299392
"2136","Tune in as I discuss how our economic crisis has been worsened by President Trump's failure to get COVID-19 under control: https://t.co/YeDBBOntHe",10956,3020,2020-09-04 16:54:00,1301926526925983744
"2137","Now is not the time for a victory lap, Mr. President. Just because your wealthy friends and donors are doing well doesn't mean everyone else is.

Get off the golf course. Call the leaders of Congress to the White House. And make a deal that delivers for working people.",40577,7763,2020-09-04 21:09:00,1301990711013838848
"2138","I'm grateful for everyone who found work in August and found that glimmer of hope — but there is real cause for concern in this morning's jobs report.

The pace of job gains in August was slower than in July. And significantly slower than May or June.",62659,11548,2020-09-04 21:09:00,1301990708920844288
"2139","The fact is we're more than six months into this pandemic, and:

- 11.5 million Americans don't have their jobs back
- Almost 30 million are on unemployment
- We're down 720,000 manufacturing jobs
- Nearly 1 in 6 small businesses have closed their doors",29567,5962,2020-09-04 21:09:00,1301990709910794240
"2140","Every day Donald Trump proves how morally unfit he is to lead our nation.

In 60 days, we have to vote him out. https://t.co/EteeruIOm6",37714,7984,2020-09-05 00:00:00,1302033703539937280
"2141","Our nation’s veterans speak for themselves. https://t.co/ai5Y1MzCaQ",50207,18872,2020-09-05 17:50:00,1302302977953271808
"2142","Mr. President, enough with the weekend golf trips and erratic tweets. It's time for you to get to work and control the spread of this virus. https://t.co/SfsEQMgc5z",198069,38858,2020-09-05 19:18:00,1302325123802824704
"2143","Nicaraguan asylum seekers fleeing oppression deserve to have their cases heard. Instead, they’re being deported back into the tyrannical grip of Daniel Ortega without a chance to pursue their claims.

President Trump’s cruelty truly knows no bounds. https://t.co/FxhjCUXkZ8",21981,5690,2020-09-05 20:32:00,1302343746756005888
"2144","As president, I will:

- Call for nationwide mask mandates
- Implement widespread testing
- Accelerate the development of treatments and vaccines

I’m ready to work on day one to contain the spread of this virus and get our country back on track.",165361,24966,2020-09-05 22:22:00,1302371428994412544
"2145","The economy wasn’t working for folks long before this virus hit. That’s why @KamalaHarris and I won’t just build back to the way things were — we’re going to build back better.

We’re going to make sure everyone has a fair shot to get ahead. https://t.co/rt5RD9Fdi0",24460,6333,2020-09-06 00:00:00,1302396094886813696
"2146","Be a patriot. Wear a mask. https://t.co/LrXyfxphuD",90215,18638,2020-09-06 14:33:00,1302615789313417216
"2147","It’s time we reward work — not just wealth.",182612,24599,2020-09-06 16:45:00,1302649007991214080
"2148","We know what President Trump thinks of our nation's veterans. Here is what they think of him. https://t.co/QX910VyP0u",81209,30486,2020-09-06 18:30:00,1302675432144351232
"2149","We all want our schools to reopen — but we need to do it in a way that puts the health and safety of our students and educators first.

Here's how @KamalaHarris and I will reopen our schools safely and effectively: https://t.co/yJswM3PliF",23586,5965,2020-09-06 20:30:00,1302705631938347008
"2150","Donald Trump promised to be ""the greatest jobs president God ever created.""

But in reality, he's on track to become the first president in modern history to leave office with fewer jobs than when he entered.

American workers can't take four more years of his failed leadership.",100901,21832,2020-09-06 22:15:00,1302732055214653440
"2151","Time and again, the president has refused to provide Puerto Rico with much-needed resources. He’s repeatedly insulted Puerto Ricans and this latest action is another example of his disrespect for the island. 

This ends when I’m elected president. https://t.co/FitVSFl8bS",33758,8002,2020-09-07 00:20:00,1302763609194467328
"2152","We need to restore honor and decency to the White House.",296948,40134,2020-09-07 00:45:00,1302769803925487616
"2153","Today, we honor the generations of union workers who fought for the rights, power, wages, and benefits that built and sustained the great American middle class. #LaborDay https://t.co/gTqE9tYUKd",64025,15095,2020-09-07 14:00:00,1302969877154668544
"2154","The 40-hour workweek
Minimum wage
Overtime pay
Health care 
Workplace safety protections

They’re all because of unions — and it’s time we recognize that.",131929,23928,2020-09-07 16:06:00,1303001581437165568
"2155","Together, we can build a future that reflects working people’s courage and ambition. One that not only offers good jobs — but the dignity, equity, shared prosperity, and common purpose due to every American. https://t.co/FDLGMKCgWD",16706,4139,2020-09-07 16:45:00,1303011396041486336
"2156","For years, President Trump and Republicans have waged a war on America's labor unions. 

It will end on my watch.

I'll sign the PRO Act — making it easier for workers to organize and collectively bargain — and be the strongest labor president workers have ever had.",54004,11929,2020-09-07 18:24:00,1303036310177951744
"2157","It's not enough to just thank our essential workers — we need to pay them. As president, I’ll:

- Raise the minimum wage to $15
- End the tipped minimum wage
- End the sub-minimum wage for people with disabilities
- Ensure everyone has strong benefits",154761,26950,2020-09-07 19:45:00,1303056694360944640
"2158","Wall Street didn't build this country — the middle class did. And unions built the middle class.

Donald Trump doesn't understand that. We need a president who does.",101718,19690,2020-09-07 21:15:00,1303079343766331392
"2159","As president, I’ll make record investments in American industry and create millions of good-paying, union jobs.

We’re going to make sure the future is made in America — and built by union workers. https://t.co/rt5RD9Fdi0",16937,4405,2020-09-07 22:30:00,1303098219337981952
"2160","Mr. President — If you’re so good at making deals, then why does your trade deal cost American workers so much pain while letting China off the hook for its biggest trade abuses? https://t.co/mL8a67CTAw",54473,16908,2020-09-08 00:10:00,1303123383840890880
"2161","At our best, America has always been generous, kind, and optimistic. We treat each other with dignity, give hate no safe harbor, and leave no one behind.

I believe we can be that nation once again.",84148,16003,2020-09-08 14:10:00,1303334776959651840
"2162","This economy may be working great for Donald Trump and his wealthy friends — but it's not working for the rest of America.

It's time we change that.",130286,23208,2020-09-08 16:30:00,1303370008832155648
"2163","Unlike Donald Trump, I'll listen to the experts and heed their advice — especially when it comes to matters of health and safety.

You should expect nothing less from your president. https://t.co/RwF1BQtJAh",21290,5679,2020-09-08 18:00:00,1303392660699451392
"2164","On this feast day of Cuba’s patron saint la Virgen de la Caridad del Cobre, Jill and I pray that the love and compassion “Cachita” inspires will fill the hearts of Cubans and believers around the world. https://t.co/Vn1FoFV4Uo",15969,4197,2020-09-08 19:21:00,1303413042470776832
"2165","Just months ago, Donald Trump was planning to allow oil and gas drilling off the coast of Florida.
 
Now, with 56 days until the election, he conveniently says that he changed his mind. Unbelievable.
 
You don't have to guess where I stand: I oppose new offshore drilling. https://t.co/oxfQNIymBh",33982,8290,2020-09-08 20:00:00,1303423093176774656
"2166","I can tell you few people know me as well as @BarackObama and @KamalaHarris do. https://t.co/LwkVSCglGS",41049,7769,2020-09-08 20:50:00,1303435439978803200
"2167","Every single American worker deserves the chance to join a union. As president, I’ll strengthen our labor unions and ensure workers can bargain for the pay, benefits, and workplace protections they deserve. https://t.co/Yqd8D5SzbQ",12171,3220,2020-09-08 22:28:00,1303460102649843712
"2168","Donald Trump is incapable of providing the leadership this moment requires.",207097,28821,2020-09-09 00:15:00,1303487030052007936
"2169","Given his track record, no one can take Trump’s word alone on a COVID-19 vaccine. But with satisfactory answers to these questions, every American can have confidence in a safe and effective COVID-19 vaccine. https://t.co/074K1HD9wf",12080,2791,2020-09-09 00:48:00,1303495445717512192
"2170","3: What is the plan to allocate and distribute vaccines to Americans cost-free, safely, equitably, and without politics?
 
President Trump should release a detailed distribution plan to ensure every American — not just the wealthy and well-connected — receives the vaccine.",12435,2502,2020-09-09 00:48:00,1303495444018929664
"2171","2: Who will validate that the Administration’s decision to greenlight a COVID-19 vaccine is driven by science and not political motivation?
 
We must hear uncensored statements on efficacy and safety from @FDACBER, the @US_FDA vaccine advisory committee, and Dr. Fauci.",8850,1855,2020-09-09 00:48:00,1303495442924212224
"2172","A safe and effective COVID-19 vaccine could save countless lives. We need one as soon as possible.

But while I see a vaccine as a product of science, President Trump sees it as a political tool.

Politics should play no role in this. The Administration must answer the following:",47742,10189,2020-09-09 00:48:00,1303495440701313024
"2173","1: What criteria will be used to ensure a vaccine meets the scientific standard of safety and efficacy?

The FDA must clarify what criteria it will use, and President Trump must commit to respecting the independent judgment of the non-political professional staff at the FDA.",12367,2498,2020-09-09 00:48:00,1303495441875640320
"2174","President Obama and I rescued the auto industry and helped Michigan's economy come roaring back.

Donald Trump squandered it — and hardworking Michiganders are paying the price every day. https://t.co/kXjyPbsj8s",31782,9988,2020-09-09 14:20:00,1303699681420087296
"2175","The right to vote is the most sacred American right there is — exercise it. 

Make your voice heard this November. https://t.co/Hy8C4n0lUk",22377,5650,2020-09-09 16:20:00,1303729880211759104
"2176","I’m in Warren, Michigan, to discuss how a Biden-Harris administration will ensure the future is made in America — by America’s workers. Tune in now: https://t.co/OzJ3Vnc8kd",13117,3194,2020-09-09 17:41:00,1303750335345733632
"2177","Donald Trump knew.

He lied to us for months.

And while a deadly disease ripped through our nation, he failed to do his job — on purpose.

It was a life or death betrayal of the American people. https://t.co/WDmVUvmmJk",132171,37949,2020-09-09 18:07:00,1303756807895220224
"2178","I promise you that if I’m elected, I’ll always tell you the truth.

I’ll listen to the experts and do everything I can to contain this virus.

And I’ll always put your health and safety first — no matter the political cost.",140524,24880,2020-09-09 20:18:00,1303789774851907584
"2179","Roberto Clemente was an incredible baseball player. He was a barrier breaker and a humanitarian. As he rose to fame, he lifted the Black and Latino communities with him.

I may be a Phillies fan, but I’m always proud to honor the legacy of #21. https://t.co/ZWSfIBUD0p",18811,3293,2020-09-09 21:27:00,1303807139203493888
"2180","If Donald Trump had acted just two weeks earlier, 54,000 lives could have been spared in March and April alone. 

Instead, he downplayed the threat and refused to take action — costing lives and sending our economy into a tailspin.

It’s an unjustifiable dereliction of duty.",92868,22056,2020-09-09 22:45:00,1303826768525131776
"2181","You deserve a president who tells you the truth.",389491,52230,2020-09-09 23:35:00,1303839351671980032
"2182","Donald Trump knew that COVID-19 was dangerous. He knew it was deadly. And he purposely downplayed it.

Now, nearly 200,000 Americans are dead.

It’s unconscionable. https://t.co/SLqqhmWy8E",68216,25397,2020-09-10 01:28:00,1303867788759568384
"2183","I got to meet Lou Brock back in March. I joked that I had really just come to St. Louis to see him—and let me tell you, our meeting was a real highlight. Lou was a true legend and a man of integrity. Jill and I are keeping his loved ones in our prayers during this difficult time. https://t.co/ZStoBAnk7V",18999,2737,2020-09-10 13:38:00,1304051499358662656
"2184","Donald Trump said he didn't want to tell the truth and create a panic. So he did nothing and created a disaster.",338290,75862,2020-09-10 15:54:00,1304085725009248256
"2185","How many more people have to suffer because of President Trump's lies? https://t.co/m2spzGCKgd",48422,17865,2020-09-10 16:38:00,1304096798060019712
"2186","The images coming out of California, Oregon, Washington, and other Western states are truly horrifying. If you’re in an impacted area, please heed the warnings from your local authorities and stay safe. Jill and I are keeping you all in our prayers. https://t.co/39vcORJEBX",38380,7606,2020-09-10 17:50:00,1304114917352456192
"2187","To everyone struggling right now, I want you to know that you are not alone. You’re seen, you’re heard, and you’re loved. 

If you need help, please don’t hesitate to visit https://t.co/tPKtlFFCIY. 

Better days lie ahead, I promise. #WorldSuicidePreventionDay",24349,6525,2020-09-10 18:50:00,1304130016955990016
"2188","Make no mistake: Climate change is already here — and we’re witnessing its devastating effects every single day. 

We have to get President Trump out of the White House and treat this crisis like the existential threat that it is. https://t.co/NXzkpaRVsY",24566,7187,2020-09-10 20:00:00,1304147637201854464
"2189","Do your part. Wear a mask. https://t.co/pdnEecS49Q",133656,24659,2020-09-10 20:45:00,1304158957687263232
"2190","Donald Trump is holding a rally in Michigan today—while also refusing to fully fund their National Guard.

These are frontline workers against COVID-19, responsible for testing and distributing food and medical supplies.

Michiganders need a pandemic response—not a pep rally. https://t.co/UkEqVv9zXe",29535,10400,2020-09-10 21:33:00,1304171037240619008
"2191","More than 1,000 people died from COVID yesterday.

@realDonaldTrump watched eight hours of TV.

If I’m president, you might not always agree with me. But I promise you I will always show up and fight for you. https://t.co/HvVJLS83TZ",88051,32307,2020-09-11 00:05:00,1304209289456672768
"2192","Donald Trump said he wanted to be a cheerleader for the country. We didn't need a cheerleader. We needed a president.",227466,32773,2020-09-11 00:45:00,1304219355404791808
"2193","As a nation, we must never forget those we lost on 9/11 and the incredible bravery of our first responders. Though the wounds of that day will never fully heal, the spirit of Americans recovered as it always does — unbowed by the efforts of those who strike against it. https://t.co/Ogn7Sbvq1Q",42947,8847,2020-09-11 16:03:00,1304450463920779264
"2194","Nineteen years ago, our nation was tested by an unspeakable act of cowardice and hate. Nearly 3,000 lives were cut short: a once-unthinkable toll which tore open the hearts of Americans in every corner of the country. https://t.co/6rAF0dAd1Y",26044,6072,2020-09-11 17:33:00,1304473044916875264
"2195","This year, we mark the anniversary of 9/11 in the midst of another crisis that compels us to summon the best of the American people in the face of unconscionable, inconceivable loss — a crisis that has already taken nearly 200,000 Americans.",2560,642,2020-09-11 17:33:00,1304473047110475776
"2196","Now, as then, our heroes are ordinary people doing extraordinary things: nurses and doctors; delivery drivers and grocery clerks; public transit workers and educators; regular Americans thrust into courageous acts of sacrifice and service.",12556,2118,2020-09-11 17:33:00,1304473048771420160
"2197","And now, as then, we owe it to them to come together as a nation — so that Americans can once again do what we did so bravely nineteen years ago: turn from tragedy to purpose, rebuild our lives, and begin, in time, to heal.",12482,2090,2020-09-11 17:33:00,1304473050075860992
"2198","Always remember. https://t.co/BwaBSo8LFq",112446,15634,2020-09-11 23:33:00,1304563623998570496
"2199","You deserve a President and Vice President who will spend every minute of every day working to make your life better.

I promise that’s exactly what @KamalaHarris and I will do.",171329,27770,2020-09-12 15:00:00,1304796917763768320
"2200","The science is clear, and deadly signs like the fires out West are unmistakable — climate change poses an existential threat to our way of life.

We must act now to avoid a future defined by tragedies like the one American families are enduring today. https://t.co/iGNTQVOy3t",24809,6512,2020-09-12 18:21:00,1304847494518575104
"2201","As president, I’ll impose a tax penalty on companies that ship jobs overseas and sell products back to the U.S. — and I’ll create millions of good-paying jobs here at home.

We’re going to make sure the future is made in America — by all of America's workers. https://t.co/8smOm5MGx1",27347,6811,2020-09-12 19:12:00,1304860328920981504
"2202","Iran’s cruel execution of Navid Afkari is a travesty. No country should arrest, torture, or execute peaceful protestors or activists. 

Iran must free its other political prisoners, including Nasrin Sotoudeh, and release unjustly detained Americans. https://t.co/Jj9QZbyQL7",27597,6845,2020-09-12 19:35:00,1304866117354020864
"2203","I promise you that if I’m elected president, I’ll never forget what the job is about. It’s about you — the American people. https://t.co/ACGjYymWSg",25240,7269,2020-09-12 20:30:00,1304879958808985600
"2204","Donald Trump and I have pretty different philosophies when it comes to giving our word.
 
Mine means something.
 
When I tell the American people I’m going to do something — I follow through. https://t.co/FCHpIGHtf2",36391,8951,2020-09-12 23:12:00,1304920726932041728
"2205","In a Biden-Harris administration, “Buy American” will be more than a slogan. 

We’re going to invest an additional $400 billion in purchasing American-made products and keep good-paying jobs here at home. https://t.co/HrOOkXerMP",29319,7877,2020-09-13 00:12:00,1304935826682458112
"2206","This cold-blooded shooting is unconscionable and the perpetrator must be brought to justice.

Violence of any kind is wrong; those who commit it should be caught and punished.

Jill and I are keeping the deputies and their loved ones in our hearts and praying for a full recovery. https://t.co/330QfeIUGg",87352,18119,2020-09-13 15:03:00,1305160054346141696
"2207","26 years ago today, the Senate passed 10-year bans on assault weapons and high-capacity magazines—it was an effort I was proud to champion.

These bans saved lives, and Congress should have never let them expire.

As president, I’ll take on the @NRA and we’ll ban them once again.",107726,19492,2020-09-13 19:40:00,1305229763464900608
"2208","It's hard to believe, but Monday marks 50 days until Election Day. To kick off the final stretch, @HillaryClinton and @KamalaHarris are hosting a grassroots fundraiser.

You won't want to miss this, folks. Chip in to reserve your spot: https://t.co/WI4clZqxEA",12336,3409,2020-09-13 21:04:00,1305250902861918208
"2209","26 years ago today, the Violence Against Women Act became law. In the years since, it has saved countless lives and helped change the culture around sexual assault and domestic violence.

Writing and championing the law remains one of my proudest accomplishments. https://t.co/9pV7X9fgKq",20374,6384,2020-09-13 21:42:00,1305260465585451008
"2210","With each reauthorization, VAWA has become stronger.

The latest bill—passed by the House last year—would close loopholes allowing abusers to obtain guns and extend protections for Native women.

But Mitch McConnell refuses to bring it to the floor for a vote. It’s despicable.",10171,2872,2020-09-13 21:42:00,1305260678991810560
"2211","I promise that as president, I’ll make reauthorizing the Violence Against Women Act a top priority and continue working to end gender-based violence. https://t.co/wmN7bSAUVg",8678,2383,2020-09-13 21:43:00,1305260921367990272
"2212","I know we can beat Donald Trump and build this nation back better — but we need your help to do it. That's why we're launching our new Grassroots Fundraising Team.

Sign up and help us win this November. https://t.co/T5CN04xsXo",15425,4580,2020-09-13 22:40:00,1305275061671206912
"2213","When President Trump talks about America leading the world, this is what he means. https://t.co/z2KpYhojtB",26637,10336,2020-09-13 23:30:00,1305287645635829760
"2214","Weapons of war have no place in our communities.

We need to ban assault weapons and high-capacity magazines.",204337,29517,2020-09-14 00:20:00,1305300227721703424
"2215","50 days.",234505,29990,2020-09-14 14:15:00,1305510362255564800
"2216","50 days until Election Day. 50 days to do everything we can to make Donald Trump a one-term president.

Chip in to power our campaign through this final stretch: https://t.co/6WkyWFXVpc",14437,3842,2020-09-14 16:04:00,1305537793414889472
"2217","Climate change is the existential challenge that will define our future as a country. Tune in as I discuss the wildfires up and down the West Coast — and how I'll tackle the climate crisis head-on and create millions of good-paying jobs: https://t.co/yMhodX8RYe",13670,4283,2020-09-14 17:28:00,1305559162080747520
"2218","Amy Poehler and @MayaRudolph know a thing or two about @HillaryClinton and @KamalaHarris — and I can't wait to see what they have in store for tonight's grassroots fundraiser.

Chip in now to reserve your ticket: https://t.co/EUe06GBv9U https://t.co/fDavPo1Fuo",15509,3382,2020-09-14 18:44:00,1305578058326343680
"2219","Folks, it all comes down to this. We have just 50 days until the most important election of our lifetimes.

Make a plan to have your voice heard this November. https://t.co/Hy8C4mIL2M",31126,7917,2020-09-14 20:35:00,1305605992483258368
"2220","Science knows. https://t.co/Pwx8meY4zw",116402,24876,2020-09-14 20:45:00,1305608509229207552
"2221",".@realDonaldTrump, you know what’s actually threatening our suburbs?

Wildfires. Floods. Hurricanes.

We need to act on climate. Now.",209737,36037,2020-09-14 23:25:00,1305648774157565952
"2222","When Donald Trump thinks about climate change, he thinks “hoax.” 

I think “jobs.”

Good paying, union jobs that put Americans to work building a stronger, more climate-resilient nation. https://t.co/AKl9jZKB0s",39919,10100,2020-09-15 00:35:00,1305666390670675968
"2223","The fact is, Iran is closer to a nuclear bomb today than it was when Donald Trump took office.

Every day he’s in charge of our national security is another day our enemies are emboldened and the American people are at risk. https://t.co/hEMkpGARuo",37976,9984,2020-09-15 01:30:00,1305680232469467136
"2224","This morning, parents all across the West — already worried about their kids being indoors because of COVID-19 — are now also waking up worried about their kids being outside.

We need a president who takes climate change seriously.",104577,18888,2020-09-15 14:50:00,1305881558235189248
"2225","Donald Trump is not responsible for COVID-19, but he is responsible for his failed response and for lying to the American people. https://t.co/cWuEoHiUxj",45583,14307,2020-09-15 15:03:00,1305884830370988032
"2226","Wheels up, folks. https://t.co/zQDCWhpm1v",79356,8107,2020-09-15 16:53:00,1305912512265641984
"2227","The most sacred obligation of our government is to do right by those who defend our nation at war. I’m in Tampa, Florida, to hear from veterans and to discuss how I’ll honor that promise as president. Tune in: https://t.co/SkJOytj8gm",12408,3629,2020-09-15 17:59:00,1305929147441532928
"2228","For months, President Trump has failed to provide desperately needed fiscal relief to our state and local governments — and we’re seeing the consequences every day.

Our students and educators deserve better.

As president, I’ll make sure they always have the resources they need. https://t.co/E2jaIFPkzC",16026,4370,2020-09-15 19:41:00,1305954790711734272
"2229","I believe that every American deserves a fair shot to get ahead and a government that treats them equally. But that hasn't been the case for the people of Puerto Rico. Today, I'm releasing my new plan to change that: https://t.co/qX7sQPPfmX",21773,6128,2020-09-15 21:00:00,1305974675370106880
"2230","The 16th Street Baptist Church bombing is a powerful reminder of our past and what remains at stake in this election. As we honor the memory of those four little girls, we must commit to defeating the poisonous ideology of white supremacy that lit the fuse 57 years ago.",31347,7456,2020-09-15 21:35:00,1305983479830593536
"2231","As we celebrate the Independence Day of Costa Rica, Guatemala, El Salvador, Honduras and Nicaragua, we must affirm the democratic aspirations and human rights of people across Latin America.

I'll always fight for democracy and for those who come to America seeking a better life.",26522,5694,2020-09-15 22:25:00,1305996062591574016
"2232","Today marks the official start of Hispanic Heritage Month. Tune in as we kick off our celebration from Florida: https://t.co/GMSo25KzM6",11731,3096,2020-09-15 23:34:00,1306013661173932032
"2233","Donald Trump not only suggested we sell or trade Puerto Rico — but he also left our fellow Americans without the resources they desperately needed after Hurricane Maria. It's unacceptable.

As president, I'll support the island's full recovery and invest in its people and future.",96099,19408,2020-09-16 00:42:00,1306030539783110656
"2234","Hispanic Heritage Month is a reminder of the strength we draw as a nation from our immigrant roots. No matter where your family came from, we're here because we all share the same ideals. That's the story of America — and it is well worth celebrating. https://t.co/rign44stJc",12492,3515,2020-09-16 02:15:00,1306053944066494464
"2235","To be clear: I am not currently president. But if you chip in now, we can change that in November: https://t.co/eFS4tDfHEx https://t.co/ciqFcIGLHB",233482,53417,2020-09-16 02:20:00,1306055202290544640
"2236","Donald Trump’s climate denial may not have directly caused the record fires we’re seeing on the West Coast. But if he gets four more years in the White House, they’ll only become more common, devastating, and deadly. https://t.co/7rsG9VDZ4w",26246,7234,2020-09-16 14:20:00,1306236396378546176
"2237","Science will win. https://t.co/1KRipY9MCi",117091,18532,2020-09-16 14:58:00,1306245959421177856
"2238","The fact of the matter is Donald Trump doesn't have a health care plan.

I do — and you can read it here: https://t.co/gm6jgUrcaT https://t.co/LbvDvFj4m8",40803,14739,2020-09-16 15:31:00,1306254264298213376
"2239","We’ve lost nearly 200,000 Americans to COVID-19. 

It didn’t have to be this bad — but Donald Trump failed to do his job.",141727,26474,2020-09-16 17:10:00,1306279178304536576
